year,postal-code,state,division,count-fatalities,source,population,per-capita,per-million
2014,UT,Utah,Mountain,19,FE_NV,2938327,6.4663E-06,6.4663
2015,UT,Utah,Mountain,10,WaPo,2983626,3.3516E-06,3.3516
2015,UT,Utah,Mountain,10,Guardian,2983626,3.3516E-06,3.3516
2015,UT,Utah,Mountain,11,MPV,2983626,3.6868E-06,3.6868
2015,UT,Utah,Mountain,11,FE,2983626,3.6868E-06,3.6868
2015,UT,Utah,Mountain,11,FE_NV,2983626,3.6868E-06,3.6868
2016,UT,Utah,Mountain,8,WaPo,3044241,2.6279E-06,2.6279
2016,UT,Utah,Mountain,8,Guardian,3044241,2.6279E-06,2.6279
2016,UT,Utah,Mountain,9,MPV,3044241,2.9564E-06,2.9564
2016,UT,Utah,Mountain,13,FE,3044241,4.2704E-06,4.2704
2016,UT,Utah,Mountain,11,FE_NV,3044241,3.6134E-06,3.6134
2017,UT,Utah,Mountain,7,WaPo,3103540,2.2555E-06,2.2555
2017,UT,Utah,Mountain,6,MPV,3103540,1.9333E-06,1.9333
2017,UT,Utah,Mountain,13,FE,3103540,4.1888E-06,4.1888
2017,UT,Utah,Mountain,12,FE_NV,3103540,3.8666E-06,3.8666
2018,UT,Utah,Mountain,19,WaPo,3155153,6.0219E-06,6.0219
2018,UT,Utah,Mountain,18,MPV,3155153,5.7050E-06,5.7050
2018,UT,Utah,Mountain,25,FE,3155153,7.9235E-06,7.9235
2018,UT,Utah,Mountain,21,FE_NV,3155153,6.6558E-06,6.6558
2019,UT,Utah,Mountain,12,WaPo,3203383,3.7460E-06,3.7460
2019,UT,Utah,Mountain,12,MPV,3203383,3.7460E-06,3.7460
2019,UT,Utah,Mountain,14,FE,3203383,4.3704E-06,4.3704
2019,UT,Utah,Mountain,13,FE_NV,3203383,4.0582E-06,4.0582
2020,UT,Utah,Mountain,17,WaPo,3249879,5.2310E-06,5.2310
2020,UT,Utah,Mountain,17,MPV,3249879,5.2310E-06,5.2310
2020,UT,Utah,Mountain,28,FE,3249879,8.6157E-06,8.6157
2020,UT,Utah,Mountain,21,FE_NV,3249879,6.4618E-06,6.4618
2000,VA,Virginia,South Atlantic,23,FE,7105817,3.2368E-06,3.2368
2000,VA,Virginia,South Atlantic,18,FE_NV,7105817,2.5331E-06,2.5331
2001,VA,Virginia,South Atlantic,32,FE,7198362,4.4455E-06,4.4455
2001,VA,Virginia,South Atlantic,22,FE_NV,7198362,3.0563E-06,3.0563
2002,VA,Virginia,South Atlantic,31,FE,7286873,4.2542E-06,4.2542
2002,VA,Virginia,South Atlantic,23,FE_NV,7286873,3.1564E-06,3.1564
2003,VA,Virginia,South Atlantic,16,FE,7366977,2.1719E-06,2.1719
2003,VA,Virginia,South Atlantic,12,FE_NV,7366977,1.6289E-06,1.6289
2004,VA,Virginia,South Atlantic,22,FE,7475575,2.9429E-06,2.9429
2004,VA,Virginia,South Atlantic,20,FE_NV,7475575,2.6754E-06,2.6754
2005,VA,Virginia,South Atlantic,17,FE,7577105,2.2436E-06,2.2436
2005,VA,Virginia,South Atlantic,15,FE_NV,7577105,1.9796E-06,1.9796
2006,VA,Virginia,South Atlantic,35,FE,7673725,4.5610E-06,4.5610
2006,VA,Virginia,South Atlantic,25,FE_NV,7673725,3.2579E-06,3.2579
2007,VA,Virginia,South Atlantic,29,FE,7751000,3.7415E-06,3.7415
2007,VA,Virginia,South Atlantic,22,FE_NV,7751000,2.8383E-06,2.8383
2008,VA,Virginia,South Atlantic,25,FE,7833496,3.1914E-06,3.1914
2008,VA,Virginia,South Atlantic,17,FE_NV,7833496,2.1702E-06,2.1702
2009,VA,Virginia,South Atlantic,31,FE,7925937,3.9112E-06,3.9112
2009,VA,Virginia,South Atlantic,25,FE_NV,7925937,3.1542E-06,3.1542
2010,VA,Virginia,South Atlantic,26,FE,8024004,3.2403E-06,3.2403
2010,VA,Virginia,South Atlantic,21,FE_NV,8024004,2.6171E-06,2.6171
2011,VA,Virginia,South Atlantic,30,FE,8102437,3.7026E-06,3.7026
2011,VA,Virginia,South Atlantic,27,FE_NV,8102437,3.3323E-06,3.3323
2012,VA,Virginia,South Atlantic,23,FE,8187456,2.8092E-06,2.8092
2012,VA,Virginia,South Atlantic,18,FE_NV,8187456,2.1985E-06,2.1985
2013,VA,Virginia,South Atlantic,18,MPV,8255861,2.1803E-06,2.1803
2013,VA,Virginia,South Atlantic,29,FE,8255861,3.5127E-06,3.5127
2013,VA,Virginia,South Atlantic,22,FE_NV,8255861,2.6648E-06,2.6648
2014,VA,Virginia,South Atlantic,11,MPV,8315430,1.3228E-06,1.3228
2014,VA,Virginia,South Atlantic,28,FE,8315430,3.3672E-06,3.3672
2014,VA,Virginia,South Atlantic,15,FE_NV,8315430,1.8039E-06,1.8039
2015,VA,Virginia,South Atlantic,18,WaPo,8367303,2.1512E-06,2.1512
2015,VA,Virginia,South Atlantic,22,Guardian,8367303,2.6293E-06,2.6293
2015,VA,Virginia,South Atlantic,22,MPV,8367303,2.6293E-06,2.6293
2015,VA,Virginia,South Atlantic,34,FE,8367303,4.0634E-06,4.0634
2015,VA,Virginia,South Atlantic,26,FE_NV,8367303,3.1073E-06,3.1073
2016,VA,Virginia,South Atlantic,17,WaPo,8417651,2.0196E-06,2.0196
2016,VA,Virginia,South Atlantic,19,Guardian,8417651,2.2572E-06,2.2572
2016,VA,Virginia,South Atlantic,18,MPV,8417651,2.1384E-06,2.1384
2016,VA,Virginia,South Atlantic,30,FE,8417651,3.5639E-06,3.5639
2016,VA,Virginia,South Atlantic,27,FE_NV,8417651,3.2075E-06,3.2075
2017,VA,Virginia,South Atlantic,23,WaPo,8471011,2.7151E-06,2.7151
2017,VA,Virginia,South Atlantic,26,MPV,8471011,3.0693E-06,3.0693
2017,VA,Virginia,South Atlantic,45,FE,8471011,5.3122E-06,5.3122
2017,VA,Virginia,South Atlantic,36,FE_NV,8471011,4.2498E-06,4.2498
2018,VA,Virginia,South Atlantic,18,WaPo,8510920,2.1149E-06,2.1149
2018,VA,Virginia,South Atlantic,18,MPV,8510920,2.1149E-06,2.1149
2018,VA,Virginia,South Atlantic,30,FE,8510920,3.5249E-06,3.5249
2018,VA,Virginia,South Atlantic,26,FE_NV,8510920,3.0549E-06,3.0549
2019,VA,Virginia,South Atlantic,10,WaPo,8556642,1.1687E-06,1.1687
2019,VA,Virginia,South Atlantic,11,MPV,8556642,1.2856E-06,1.2856
2019,VA,Virginia,South Atlantic,29,FE,8556642,3.3892E-06,3.3892
2019,VA,Virginia,South Atlantic,18,FE_NV,8556642,2.1036E-06,2.1036
2020,VA,Virginia,South Atlantic,15,WaPo,8590563,1.7461E-06,1.7461
2020,VA,Virginia,South Atlantic,16,MPV,8590563,1.8625E-06,1.8625
2020,VA,Virginia,South Atlantic,38,FE,8590563,4.4235E-06,4.4235
2020,VA,Virginia,South Atlantic,28,FE_NV,8590563,3.2594E-06,3.2594
2000,VT,Vermont,New England,2,FE,609618,3.2807E-06,3.2807
2000,VT,Vermont,New England,2,FE_NV,609618,3.2807E-06,3.2807
2001,VT,Vermont,New England,2,FE,612223,3.2668E-06,3.2668
2001,VT,Vermont,New England,2,FE_NV,612223,3.2668E-06,3.2668
2002,VT,Vermont,New England,1,FE,615442,1.6248E-06,1.6248
2002,VT,Vermont,New England,1,FE_NV,615442,1.6248E-06,1.6248
2003,VT,Vermont,New England,1,FE,617858,1.6185E-06,1.6185
2003,VT,Vermont,New England,1,FE_NV,617858,1.6185E-06,1.6185
2004,VT,Vermont,New England,0,FE,619920,0.0000E+00,0.0000
2004,VT,Vermont,New England,0,FE_NV,619920,0.0000E+00,0.0000
2005,VT,Vermont,New England,1,FE,621215,1.6097E-06,1.6097
2005,VT,Vermont,New England,1,FE_NV,621215,1.6097E-06,1.6097
2006,VT,Vermont,New England,2,FE,622892,3.2108E-06,3.2108
2006,VT,Vermont,New England,2,FE_NV,622892,3.2108E-06,3.2108
2007,VT,Vermont,New England,1,FE_NV,623481,1.6039E-06,1.6039
2007,VT,Vermont,New England,1,FE,623481,1.6039E-06,1.6039
2008,VT,Vermont,New England,3,FE,624151,4.8065E-06,4.8065
2008,VT,Vermont,New England,1,FE_NV,624151,1.6022E-06,1.6022
2009,VT,Vermont,New England,0,FE,624817,0.0000E+00,0.0000
2009,VT,Vermont,New England,0,FE_NV,624817,0.0000E+00,0.0000
2010,VT,Vermont,New England,1,FE,625886,1.5977E-06,1.5977
2010,VT,Vermont,New England,1,FE_NV,625886,1.5977E-06,1.5977
2011,VT,Vermont,New England,1,FE,627197,1.5944E-06,1.5944
2011,VT,Vermont,New England,1,FE_NV,627197,1.5944E-06,1.5944
2012,VT,Vermont,New England,3,FE,626361,4.7896E-06,4.7896
2012,VT,Vermont,New England,3,FE_NV,626361,4.7896E-06,4.7896
2013,VT,Vermont,New England,1,MPV,626603,1.5959E-06,1.5959
2013,VT,Vermont,New England,2,FE,626603,3.1918E-06,3.1918
2013,VT,Vermont,New England,1,FE_NV,626603,1.5959E-06,1.5959
2014,VT,Vermont,New England,1,MPV,625693,1.5982E-06,1.5982
2014,VT,Vermont,New England,2,FE,625693,3.1965E-06,3.1965
2014,VT,Vermont,New England,1,FE_NV,625693,1.5982E-06,1.5982
2015,VT,Vermont,New England,1,WaPo,625810,1.5979E-06,1.5979
2015,VT,Vermont,New England,1,Guardian,625810,1.5979E-06,1.5979
2015,VT,Vermont,New England,1,MPV,625810,1.5979E-06,1.5979
2015,VT,Vermont,New England,1,FE,625810,1.5979E-06,1.5979
2015,VT,Vermont,New England,1,FE_NV,625810,1.5979E-06,1.5979
2016,VT,Vermont,New England,2,WaPo,624366,3.2032E-06,3.2032
2016,VT,Vermont,New England,2,Guardian,624366,3.2032E-06,3.2032
2016,VT,Vermont,New England,2,MPV,624366,3.2032E-06,3.2032
2016,VT,Vermont,New England,3,FE,624366,4.8049E-06,4.8049
2016,VT,Vermont,New England,3,FE_NV,624366,4.8049E-06,4.8049
2017,VT,Vermont,New England,1,WaPo,625132,1.5997E-06,1.5997
2017,VT,Vermont,New England,1,MPV,625132,1.5997E-06,1.5997
2017,VT,Vermont,New England,1,FE,625132,1.5997E-06,1.5997
2017,VT,Vermont,New England,1,FE_NV,625132,1.5997E-06,1.5997
2018,VT,Vermont,New England,2,WaPo,624802,3.2010E-06,3.2010
2018,VT,Vermont,New England,2,MPV,624802,3.2010E-06,3.2010
2018,VT,Vermont,New England,4,FE,624802,6.4020E-06,6.4020
2018,VT,Vermont,New England,4,FE_NV,624802,6.4020E-06,6.4020
2019,VT,Vermont,New England,3,WaPo,624046,4.8073E-06,4.8073
2019,VT,Vermont,New England,4,MPV,624046,6.4098E-06,6.4098
2019,VT,Vermont,New England,5,FE,624046,8.0122E-06,8.0122
2019,VT,Vermont,New England,5,FE_NV,624046,8.0122E-06,8.0122
2020,VT,Vermont,New England,0,WaPo,623347,0.0000E+00,0.0000
2020,VT,Vermont,New England,1,MPV,623347,1.6042E-06,1.6042
2020,VT,Vermont,New England,4,FE,623347,6.4170E-06,6.4170
2020,VT,Vermont,New England,3,FE_NV,623347,4.8127E-06,4.8127
2000,WA,Washington,Pacific,10,FE,5910512,1.6919E-06,1.6919
2000,WA,Washington,Pacific,7,FE_NV,5910512,1.1843E-06,1.1843
2001,WA,Washington,Pacific,24,FE,5985722,4.0095E-06,4.0095
2001,WA,Washington,Pacific,17,FE_NV,5985722,2.8401E-06,2.8401
2002,WA,Washington,Pacific,24,FE,6052349,3.9654E-06,3.9654
2002,WA,Washington,Pacific,19,FE_NV,6052349,3.1393E-06,3.1393
2003,WA,Washington,Pacific,21,FE,6104115,3.4403E-06,3.4403
2003,WA,Washington,Pacific,19,FE_NV,6104115,3.1127E-06,3.1127
2004,WA,Washington,Pacific,19,FE,6178645,3.0751E-06,3.0751
2004,WA,Washington,Pacific,19,FE_NV,6178645,3.0751E-06,3.0751
2005,WA,Washington,Pacific,25,FE,6257305,3.9953E-06,3.9953
2005,WA,Washington,Pacific,24,FE_NV,6257305,3.8355E-06,3.8355
2006,WA,Washington,Pacific,25,FE,6370753,3.9242E-06,3.9242
2006,WA,Washington,Pacific,22,FE_NV,6370753,3.4533E-06,3.4533
2007,WA,Washington,Pacific,19,FE,6461587,2.9405E-06,2.9405
2007,WA,Washington,Pacific,18,FE_NV,6461587,2.7857E-06,2.7857
2008,WA,Washington,Pacific,13,FE,6562231,1.9810E-06,1.9810
2008,WA,Washington,Pacific,11,FE_NV,6562231,1.6763E-06,1.6763
2009,WA,Washington,Pacific,27,FE,6667426,4.0495E-06,4.0495
2009,WA,Washington,Pacific,26,FE_NV,6667426,3.8996E-06,3.8996
2010,WA,Washington,Pacific,32,FE,6743009,4.7457E-06,4.7457
2010,WA,Washington,Pacific,29,FE_NV,6743009,4.3008E-06,4.3008
2011,WA,Washington,Pacific,42,FE,6827479,6.1516E-06,6.1516
2011,WA,Washington,Pacific,40,FE_NV,6827479,5.8587E-06,5.8587
2012,WA,Washington,Pacific,24,FE,6898599,3.4790E-06,3.4790
2012,WA,Washington,Pacific,23,FE_NV,6898599,3.3340E-06,3.3340
2013,WA,Washington,Pacific,29,MPV,6966252,4.1629E-06,4.1629
2013,WA,Washington,Pacific,40,FE,6966252,5.7420E-06,5.7420
2013,WA,Washington,Pacific,31,FE_NV,6966252,4.4500E-06,4.4500
2014,WA,Washington,Pacific,34,MPV,7057531,4.8175E-06,4.8175
2014,WA,Washington,Pacific,44,FE,7057531,6.2345E-06,6.2345
2014,WA,Washington,Pacific,35,FE_NV,7057531,4.9592E-06,4.9592
2015,WA,Washington,Pacific,16,WaPo,7167287,2.2324E-06,2.2324
2015,WA,Washington,Pacific,23,Guardian,7167287,3.2090E-06,3.2090
2015,WA,Washington,Pacific,19,MPV,7167287,2.6509E-06,2.6509
2015,WA,Washington,Pacific,20,FE,7167287,2.7905E-06,2.7905
2015,WA,Washington,Pacific,20,FE_NV,7167287,2.7905E-06,2.7905
2016,WA,Washington,Pacific,26,WaPo,7299961,3.5617E-06,3.5617
2016,WA,Washington,Pacific,27,Guardian,7299961,3.6986E-06,3.6986
2016,WA,Washington,Pacific,27,MPV,7299961,3.6986E-06,3.6986
2016,WA,Washington,Pacific,35,FE,7299961,4.7945E-06,4.7945
2016,WA,Washington,Pacific,32,FE_NV,7299961,4.3836E-06,4.3836
2017,WA,Washington,Pacific,38,WaPo,7427951,5.1158E-06,5.1158
2017,WA,Washington,Pacific,40,MPV,7427951,5.3851E-06,5.3851
2017,WA,Washington,Pacific,52,FE,7427951,7.0006E-06,7.0006
2017,WA,Washington,Pacific,46,FE_NV,7427951,6.1928E-06,6.1928
2018,WA,Washington,Pacific,22,WaPo,7526793,2.9229E-06,2.9229
2018,WA,Washington,Pacific,28,MPV,7526793,3.7200E-06,3.7200
2018,WA,Washington,Pacific,39,FE,7526793,5.1815E-06,5.1815
2018,WA,Washington,Pacific,35,FE_NV,7526793,4.6501E-06,4.6501
2019,WA,Washington,Pacific,36,WaPo,7614024,4.7281E-06,4.7281
2019,WA,Washington,Pacific,41,MPV,7614024,5.3848E-06,5.3848
2019,WA,Washington,Pacific,56,FE,7614024,7.3548E-06,7.3548
2019,WA,Washington,Pacific,49,FE_NV,7614024,6.4355E-06,6.4355
2020,WA,Washington,Pacific,32,WaPo,7693612,4.1593E-06,4.1593
2020,WA,Washington,Pacific,34,MPV,7693612,4.4193E-06,4.4193
2020,WA,Washington,Pacific,55,FE,7693612,7.1488E-06,7.1488
2020,WA,Washington,Pacific,46,FE_NV,7693612,5.9790E-06,5.9790
2000,WI,Wisconsin,East North Central,6,FE,5373999,1.1165E-06,1.1165
2000,WI,Wisconsin,East North Central,3,FE_NV,5373999,5.5824E-07,0.5582
2001,WI,Wisconsin,East North Central,10,FE,5406835,1.8495E-06,1.8495
2001,WI,Wisconsin,East North Central,8,FE_NV,5406835,1.4796E-06,1.4796
2002,WI,Wisconsin,East North Central,26,FE,5445162,4.7749E-06,4.7749
2002,WI,Wisconsin,East North Central,16,FE_NV,5445162,2.9384E-06,2.9384
2003,WI,Wisconsin,East North Central,21,FE,5479203,3.8327E-06,3.8327
2003,WI,Wisconsin,East North Central,12,FE_NV,5479203,2.1901E-06,2.1901
2004,WI,Wisconsin,East North Central,11,FE,5514026,1.9949E-06,1.9949
2004,WI,Wisconsin,East North Central,9,FE_NV,5514026,1.6322E-06,1.6322
2005,WI,Wisconsin,East North Central,18,FE,5546166,3.2455E-06,3.2455
2005,WI,Wisconsin,East North Central,15,FE_NV,5546166,2.7046E-06,2.7046
2006,WI,Wisconsin,East North Central,19,FE,5577655,3.4064E-06,3.4064
2006,WI,Wisconsin,East North Central,14,FE_NV,5577655,2.5100E-06,2.5100
2007,WI,Wisconsin,East North Central,28,FE,5610775,4.9904E-06,4.9904
2007,WI,Wisconsin,East North Central,24,FE_NV,5610775,4.2775E-06,4.2775
2008,WI,Wisconsin,East North Central,11,FE,5640996,1.9500E-06,1.9500
2008,WI,Wisconsin,East North Central,10,FE_NV,5640996,1.7727E-06,1.7727
2009,WI,Wisconsin,East North Central,11,FE,5669264,1.9403E-06,1.9403
2009,WI,Wisconsin,East North Central,7,FE_NV,5669264,1.2347E-06,1.2347
2010,WI,Wisconsin,East North Central,28,FE,5690538,4.9204E-06,4.9204
2010,WI,Wisconsin,East North Central,22,FE_NV,5690538,3.8661E-06,3.8661
2011,WI,Wisconsin,East North Central,21,FE,5705840,3.6804E-06,3.6804
2011,WI,Wisconsin,East North Central,13,FE_NV,5705840,2.2784E-06,2.2784
2012,WI,Wisconsin,East North Central,13,FE,5720825,2.2724E-06,2.2724
2012,WI,Wisconsin,East North Central,13,FE_NV,5720825,2.2724E-06,2.2724
2013,WI,Wisconsin,East North Central,15,MPV,5738012,2.6141E-06,2.6141
2013,WI,Wisconsin,East North Central,24,FE,5738012,4.1826E-06,4.1826
2013,WI,Wisconsin,East North Central,16,FE_NV,5738012,2.7884E-06,2.7884
2014,WI,Wisconsin,East North Central,10,MPV,5753199,1.7382E-06,1.7382
2014,WI,Wisconsin,East North Central,17,FE,5753199,2.9549E-06,2.9549
2014,WI,Wisconsin,East North Central,11,FE_NV,5753199,1.9120E-06,1.9120
2015,WI,Wisconsin,East North Central,11,WaPo,5762927,1.9088E-06,1.9088
2015,WI,Wisconsin,East North Central,12,Guardian,5762927,2.0823E-06,2.0823
2015,WI,Wisconsin,East North Central,11,MPV,5762927,1.9088E-06,1.9088
2015,WI,Wisconsin,East North Central,18,FE,5762927,3.1234E-06,3.1234
2015,WI,Wisconsin,East North Central,15,FE_NV,5762927,2.6028E-06,2.6028
2016,WI,Wisconsin,East North Central,17,WaPo,5775170,2.9436E-06,2.9436
2016,WI,Wisconsin,East North Central,18,Guardian,5775170,3.1168E-06,3.1168
2016,WI,Wisconsin,East North Central,17,MPV,5775170,2.9436E-06,2.9436
2016,WI,Wisconsin,East North Central,24,FE,5775170,4.1557E-06,4.1557
2016,WI,Wisconsin,East North Central,22,FE_NV,5775170,3.8094E-06,3.8094
2017,WI,Wisconsin,East North Central,24,WaPo,5793147,4.1428E-06,4.1428
2017,WI,Wisconsin,East North Central,26,MPV,5793147,4.4881E-06,4.4881
2017,WI,Wisconsin,East North Central,34,FE,5793147,5.8690E-06,5.8690
2017,WI,Wisconsin,East North Central,29,FE_NV,5793147,5.0059E-06,5.0059
2018,WI,Wisconsin,East North Central,12,WaPo,5809319,2.0656E-06,2.0656
2018,WI,Wisconsin,East North Central,13,MPV,5809319,2.2378E-06,2.2378
2018,WI,Wisconsin,East North Central,29,FE,5809319,4.9920E-06,4.9920
2018,WI,Wisconsin,East North Central,19,FE_NV,5809319,3.2706E-06,3.2706
2019,WI,Wisconsin,East North Central,18,WaPo,5824581,3.0904E-06,3.0904
2019,WI,Wisconsin,East North Central,19,MPV,5824581,3.2620E-06,3.2620
2019,WI,Wisconsin,East North Central,33,FE,5824581,5.6656E-06,5.6656
2019,WI,Wisconsin,East North Central,23,FE_NV,5824581,3.9488E-06,3.9488
2020,WI,Wisconsin,East North Central,17,WaPo,5832655,2.9146E-06,2.9146
2020,WI,Wisconsin,East North Central,19,MPV,5832655,3.2575E-06,3.2575
2020,WI,Wisconsin,East North Central,42,FE,5832655,7.2008E-06,7.2008
2020,WI,Wisconsin,East North Central,29,FE_NV,5832655,4.9720E-06,4.9720
2000,WV,West Virginia,South Atlantic,4,FE,1807021,2.2136E-06,2.2136
2000,WV,West Virginia,South Atlantic,3,FE_NV,1807021,1.6602E-06,1.6602
2001,WV,West Virginia,South Atlantic,3,FE,1801481,1.6653E-06,1.6653
2001,WV,West Virginia,South Atlantic,3,FE_NV,1801481,1.6653E-06,1.6653
2002,WV,West Virginia,South Atlantic,4,FE,1805414,2.2156E-06,2.2156
2002,WV,West Virginia,South Atlantic,2,FE_NV,1805414,1.1078E-06,1.1078
2003,WV,West Virginia,South Atlantic,6,FE,1812295,3.3107E-06,3.3107
2003,WV,West Virginia,South Atlantic,3,FE_NV,1812295,1.6554E-06,1.6554
2004,WV,West Virginia,South Atlantic,3,FE,1816438,1.6516E-06,1.6516
2004,WV,West Virginia,South Atlantic,2,FE_NV,1816438,1.1011E-06,1.1011
2005,WV,West Virginia,South Atlantic,4,FE,1820492,2.1972E-06,2.1972
2005,WV,West Virginia,South Atlantic,2,FE_NV,1820492,1.0986E-06,1.0986
2006,WV,West Virginia,South Atlantic,5,FE,1827912,2.7354E-06,2.7354
2006,WV,West Virginia,South Atlantic,5,FE_NV,1827912,2.7354E-06,2.7354
2007,WV,West Virginia,South Atlantic,3,FE,1834052,1.6357E-06,1.6357
2007,WV,West Virginia,South Atlantic,2,FE_NV,1834052,1.0905E-06,1.0905
2008,WV,West Virginia,South Atlantic,9,FE,1840310,4.8905E-06,4.8905
2008,WV,West Virginia,South Atlantic,7,FE_NV,1840310,3.8037E-06,3.8037
2009,WV,West Virginia,South Atlantic,4,FE,1847775,2.1648E-06,2.1648
2009,WV,West Virginia,South Atlantic,4,FE_NV,1847775,2.1648E-06,2.1648
2010,WV,West Virginia,South Atlantic,3,FE,1854265,1.6179E-06,1.6179
2010,WV,West Virginia,South Atlantic,3,FE_NV,1854265,1.6179E-06,1.6179
2011,WV,West Virginia,South Atlantic,9,FE,1856606,4.8476E-06,4.8476
2011,WV,West Virginia,South Atlantic,9,FE_NV,1856606,4.8476E-06,4.8476
2012,WV,West Virginia,South Atlantic,13,FE,1857446,6.9989E-06,6.9989
2012,WV,West Virginia,South Atlantic,12,FE_NV,1857446,6.4605E-06,6.4605
2013,WV,West Virginia,South Atlantic,10,MPV,1854768,5.3915E-06,5.3915
2013,WV,West Virginia,South Atlantic,11,FE,1854768,5.9307E-06,5.9307
2013,WV,West Virginia,South Atlantic,11,FE_NV,1854768,5.9307E-06,5.9307
2014,WV,West Virginia,South Atlantic,8,MPV,1850569,4.3230E-06,4.3230
2014,WV,West Virginia,South Atlantic,10,FE,1850569,5.4037E-06,5.4037
2014,WV,West Virginia,South Atlantic,7,FE_NV,1850569,3.7826E-06,3.7826
2015,WV,West Virginia,South Atlantic,10,WaPo,1843332,5.4250E-06,5.4250
2015,WV,West Virginia,South Atlantic,12,Guardian,1843332,6.5100E-06,6.5100
2015,WV,West Virginia,South Atlantic,11,MPV,1843332,5.9675E-06,5.9675
2015,WV,West Virginia,South Atlantic,14,FE,1843332,7.5949E-06,7.5949
2015,WV,West Virginia,South Atlantic,12,FE_NV,1843332,6.5100E-06,6.5100
2016,WV,West Virginia,South Atlantic,12,WaPo,1832435,6.5487E-06,6.5487
2016,WV,West Virginia,South Atlantic,13,Guardian,1832435,7.0944E-06,7.0944
2016,WV,West Virginia,South Atlantic,12,MPV,1832435,6.5487E-06,6.5487
2016,WV,West Virginia,South Atlantic,20,FE,1832435,1.0914E-05,10.9144
2016,WV,West Virginia,South Atlantic,19,FE_NV,1832435,1.0369E-05,10.3687
2017,WV,West Virginia,South Atlantic,11,WaPo,1818683,6.0483E-06,6.0483
2017,WV,West Virginia,South Atlantic,12,MPV,1818683,6.5982E-06,6.5982
2017,WV,West Virginia,South Atlantic,19,FE,1818683,1.0447E-05,10.4471
2017,WV,West Virginia,South Atlantic,18,FE_NV,1818683,9.8973E-06,9.8973
2018,WV,West Virginia,South Atlantic,7,WaPo,1805953,3.8761E-06,3.8761
2018,WV,West Virginia,South Atlantic,7,MPV,1805953,3.8761E-06,3.8761
2018,WV,West Virginia,South Atlantic,9,FE,1805953,4.9835E-06,4.9835
2018,WV,West Virginia,South Atlantic,8,FE_NV,1805953,4.4298E-06,4.4298
2019,WV,West Virginia,South Atlantic,13,WaPo,1795263,7.2413E-06,7.2413
2019,WV,West Virginia,South Atlantic,14,MPV,1795263,7.7983E-06,7.7983
2019,WV,West Virginia,South Atlantic,17,FE,1795263,9.4694E-06,9.4694
2019,WV,West Virginia,South Atlantic,15,FE_NV,1795263,8.3553E-06,8.3553
2020,WV,West Virginia,South Atlantic,6,WaPo,1784787,3.3617E-06,3.3617
2020,WV,West Virginia,South Atlantic,6,MPV,1784787,3.3617E-06,3.3617
2020,WV,West Virginia,South Atlantic,10,FE,1784787,5.6029E-06,5.6029
2020,WV,West Virginia,South Atlantic,9,FE_NV,1784787,5.0426E-06,5.0426
2000,WY,Wyoming,Mountain,0,FE_NV,494300,0.0000E+00,0.0000
2000,WY,Wyoming,Mountain,1,FE,494300,2.0231E-06,2.0231
2001,WY,Wyoming,Mountain,2,FE,494657,4.0432E-06,4.0432
2001,WY,Wyoming,Mountain,2,FE_NV,494657,4.0432E-06,4.0432
2002,WY,Wyoming,Mountain,1,FE,500017,1.9999E-06,1.9999
2002,WY,Wyoming,Mountain,1,FE_NV,500017,1.9999E-06,1.9999
